Question_ID,answer_text,answer_cut,words_num,score
38,防止细菌进入体内,防止 细菌 进入 体内 ,4,0
38,它保护我们的胃部线条，并由细长的细胞形成,它 保护 我们 的 胃部 线条 并 由 细长 的 细胞 形成 ,12,1
38,和腺体,和 腺体 ,2,0
38,不知道,不 知道 ,2,0
38,这种织物具有光滑的形状，看起来像线条。,这种 织物 具有 光滑 的 形状 看起来 像 线条 ,9,0
38,它是皮肤最薄的一层。,它 是 皮肤 最薄 的 一层 ,6,0
38,上皮组织执行多种功能，例如保护，吸收，分泌和结石。除了负责腺体的形成外，它还存在于多个器官中,上皮组织 执行 多种 功能 例如 保护 吸收 分泌 和 结石 除了 负责 腺体 的 形成 外 它 还 存在 于 多个 器官 中 ,23,1
38,是保护我们身体的面料,是 保护 我们 身体 的 面料 ,6,2
38,上皮组织由通过细胞间连接紧密连接的细胞组成。,上皮组织 由 通过 细胞 间连接 紧密连接 的 细胞 组成 ,9,3
38,保护身体免受疾病侵害,保护 身体 免受 疾病 侵害 ,5,1
38,康复,康复 ,1,0
38,皮肤织物，具有三层。,皮肤 织物 具有 三层 ,4,1
38,保护人体,保护 人体 ,2,1
38,保护身体并保持温度,保护 身体 并 保持 温度 ,5,1
38,它由并列的细胞（连接在一起）形成，覆盖并保护器官免受微生物侵害。,它 由 并列 的 细胞 连接 在 一起 形成 覆盖 并 保护 器官 免受 微生物 侵害 ,16,1
38,一组紧密结合的细胞，使身体从里到外衬里。它们可以阻止细菌入侵并侵入我们的身体，使我们生病（病毒，细菌和真菌）,一组 紧密结合 的 细胞 使 身体 从里到外 衬里 它们 可以 阻止 细菌 入侵 并 侵入 我们 的 身体 使 我们 生病 病毒 细菌 和 真菌 ,25,1
38,紧密细胞，无细胞间物质,紧密 细胞 无 细胞 间 物质 ,6,1
38,上皮组织是紧密结合在一起的一组细胞，这些细胞使身体从里到外排列。它可以阻止细菌侵入人体，使我们生病。（病毒，细菌和真菌）,上皮组织 是 紧密结合 在 一起 的 一组 细胞 这些 细胞 使 身体 从里到外 排列 它 可以 阻止 细菌 侵入 人体 使 我们 生病 病毒 细菌 和 真菌 ,27,2
38,皮肤,皮肤 ,1,0
38,我不记得了！,我 不 记得 了 ,4,0
38,细胞太靠近而没有细胞间物质,细胞 太 靠近 而 没有 细胞 间 物质 ,8,1
38,。,,0,0
38,您的细胞之间保持很小的空间,您 的 细胞 之间 保持 很小 的 空间 ,8,1
38,上皮组织，细胞非常紧密地结合在一起，没有细胞间的物质....,上皮组织 细胞 非常 紧密 地 结合 在 一起 没有 细胞 间 的 物质 ,13,3
38,伤口愈合，再生,伤口 愈合 再生 ,3,1
38,保护身体。,保护 身体 ,2,2
38,上皮组织覆盖细胞并对其进行保护。,上皮组织 覆盖 细胞 并 对 其 进行 保护 ,8,0
38,它们具有上皮细胞，具有保护性和防水性。,它们 具有 上皮细胞 具有 保护性 和 防水 性 ,8,2
38,少量的细胞间物质，并存细胞。它没有血管。,少量 的 细胞 间 物质 并存 细胞 它 没有 血管 ,10,2
38,除了保护人体免受病毒，细菌和身体伤害外，它还负责腺体的生产。,除了 保护 人体 免受 病毒 细菌 和 身体 伤害 外 它 还 负责 腺体 的 生产 ,16,1
38,获得瘦体重并为人体产生肌肉,获得 瘦 体重 并 为 人体 产生 肌肉 ,8,0
38,非常紧密的细胞，无细胞间物质。,非常 紧密 的 细胞 无 细胞 间 物质 ,8,1
38,一组紧密结合的细胞，使身体从里到外,一组 紧密结合 的 细胞 使 身体 从里到外 ,7,1
38,具有一定现象的层。,具有 一定 现象 的 层 ,5,1
38,细胞之间缺乏空间，缺乏血管形成以及极好的细胞更新能力。,细胞 之间 缺乏 空间 缺乏 血管 形成 以及 极好 的 细胞 更新 能力 ,13,3
38,它的功能是在两个隔室之间涂覆表面，隔离分子并传输分子或离子,它 的 功能 是 在 两个 隔室 之间 涂覆 表面 隔离 分子 并 传输 分子 或 离子 ,17,1
38,上皮组织-并置的细胞，无细胞间物质,上皮组织 并置 的 细胞 无 细胞 间 物质 ,8,1
38,它们是保留在器官中的组织。,它们 是 保留 在 器官 中 的 组织 ,8,0
38,它们是运动是自愿的结构,它们 是 运动 是 自愿 的 结构 ,7,0
38,皮肤最薄的一层。,皮肤 最薄 的 一层 ,4,0
38,强力再生，毛孔密闭等,强力 再生 毛孔 密闭 等 ,5,1
38,上皮组织柔软有毛,上皮组织 柔软 有 毛 ,4,1
38,较大的人体组织具有防水和保护功能,较大 的 人体 组织 具有 防水 和 保护 功能 ,9,2
38,由弹性纤维形成,由 弹性 纤维 形成 ,4,1
39,代谢。通过化学反应发生,代谢 通过 化学反应 发生 ,4,1
39,我们称这组细胞代谢。代谢是指一系列生物化学反应，它们控制着我们生物体内物质的分解，这种分解发生在细胞内部和我们体内。,我们 称 这组 细胞 代谢 代谢 是 指 一系列 生物 化学反应 它们 控制 着 我们 生物体 内 物质 的 分解 这种 分解 发生 在 细胞 内部 和 我们 体内 ,29,3
39,不知道,不 知道 ,2,0
39,代谢,代谢 ,1,1
39,不知道,不 知道 ,2,0
39,当葡萄糖燃烧过程发生时,当 葡萄糖 燃烧 过程 发生 时 ,6,1
39,不知道,不 知道 ,2,0
39,代谢\合成代谢-合成,代谢 合成 代谢 合成 ,4,1
39,代谢,代谢 ,1,1
39,细胞过程，一直存在的细胞过程,细胞 过程 一直 存在 的 细胞 过程 ,7,0
39,是原子，它是由于我们的能量消耗而发生的,是 原子 它 是 由于 我们 的 能量消耗 而 发生 的 ,11,0
39,代谢。这可以通过分解代谢发生，即通过将复杂分子分解为更简单的分子的反应，或通过合成代谢（通过一些简单的分子合成复杂的分子）来发生,代谢 这 可以 通过 分解代谢 发生 即 通过 将 复杂 分子 分解 为 更 简单 的 分子 的 反应 或 通过 合成 代谢 通过 一些 简单 的 分子 合成 复杂 的 分子 来 发生 ,34,3
39,细胞代谢，运动释放肾上腺素等。,细胞 代谢 运动 释放 肾上腺素 等 ,6,1
39,代谢,代谢 ,1,1
39,--,,0,0
39,。,,0,0
39,'不知道,不 知道 ,2,0
39,代谢,代谢 ,1,1
39,不知道,不 知道 ,2,0
39,不知道。,不 知道 ,2,0
39,不知道,不 知道 ,2,0
39,化学反应通过代谢反应发生在人体和细胞中,化学反应 通过 代谢 反应 发生 在 人体 和 细胞 中 ,10,1
39,代谢。,代谢 ,1,1
39,代谢并发生在大脑中,代谢 并 发生 在 大脑 中 ,6,1
39,我不知道,我 不 知道 ,3,0
39,电池中的化学反应集,电池 中 的 化学反应 集 ,5,0
39,代谢,代谢 ,1,1
39,细胞代谢，细胞器导致这种情况的发生,细胞 代谢 细胞器 导致 这种 情况 的 发生 ,8,1
39,通过很快变得更简单的复杂分子的分解和合成来进行新陈代谢，这发生在细胞呼吸和光合作用中,通过 很快 变得 更 简单 的 复杂 分子 的 分解 和 合成 来 进行 新陈代谢 这 发生 在 细胞 呼吸 和 光合作用 中 ,23,3
39,新陈代谢\这些反应可能与有机化合物的合成或它们分解成ATP的反应有关，并且都由酶协调。代谢对于维持我们机体的所有活动至关重要。,新陈代谢 这些 反应 可能 与 有机 化合物 的 合成 或 它们 分解成 ATP 的 反应 有关 并且 都 由 酶 协调 代谢 对于 维持 我们 机体 的 所有 活动 至关重要 ,30,3
39,化学反应q细胞不停地= o =,化学反应 q 细胞 不停 地 o ,6,0
39,细胞代谢，代谢途径以某些试剂开始，以某些产物结束，通常由许多连锁反应组成。,细胞 代谢 代谢 途径 以 某些 试剂 开始 以 某些 产物 结束 通常 由 许多 连锁反应 组成 ,17,3
39,这被称为细胞呼吸，其中氧气和葡萄糖（糖）被转化为能量。,这 被 称为 细胞 呼吸 其中 氧气 和 葡萄糖 糖 被 转化 为 能量 ,14,2
39,是; 这些化学转化表征线粒体中进行的细胞呼吸,是 这些 化学 转化 表征 线粒体 中 进行 的 细胞 呼吸 ,11,1
39,你感到气喘吁吁,你 感到 气喘吁吁 ,3,0
39,我不记得。,我 不 记得 ,3,0
39,。,,0,0
39,代谢,代谢 ,1,1
39,我们进食并吸收营养,我们 进食 并 吸收 营养 ,5,0
39,细胞代谢，恰好浪费能量,细胞 代谢 恰好 浪费 能量 ,5,2
39,这些反应是由于结构工作而发生的,这些 反应 是 由于 结构 工作 而 发生 的 ,9,0
39,在细胞水平发生的一组化学反应是新陈代谢，细胞起作用并发生。,在 细胞 水平 发生 的 一组 化学反应 是 新陈代谢 细胞 起 作用 并 发生 ,14,2
39,不记得,不 记得 ,2,0
39,。,,0,0
39,是的，这些化学转化利用线粒体中进行的细胞呼吸,是 的 这些 化学 转化 利用 线粒体 中 进行 的 细胞 呼吸 ,12,2
39,代谢，消化和改变我们的饮食,代谢 消化 和 改变 我们 的 饮食 ,7,2
39,代谢,代谢 ,1,1
39,不知道,不 知道 ,2,0
39,所有器官开始更快地运转，您感到呼吸困难，新陈代谢加快,所有 器官 开始 更快 地 运转 您 感到 呼吸困难 新陈代谢 加快 ,11,0
39,不知道,不 知道 ,2,0
39,代谢是随着营养物质的分解而发生的。,代谢 是 随着 营养物质 的 分解 而 发生 的 ,9,2
39,被称为新陈代谢,被 称为 新陈代谢 ,3,1
39,代谢，是所有反应燃烧的集合,代谢 是 所有 反应 燃烧 的 集合 ,7,1
39,这组化学反应被调用，它以非常快速的过程发生。,这组 化学反应 被 调用 它 以 非常 快速 的 过程 发生 ,11,2
39,节拍增加以使空气恢复原状,节拍 增加 以 使 空气 恢复原状 ,6,0
39,旨在维持生命的新陈代谢,旨在 维持 生命 的 新陈代谢 ,5,2
39,肌肉，细胞结合并形成肌肉,肌肉 细胞 结合 并 形成 肌肉 ,6,0
39,代谢,代谢 ,1,1
39,不知道,不 知道 ,2,0
39,代谢。,代谢 ,1,1
39,线粒体：它是细胞呼吸的化学反应。在这种反应中，老年病（糖）与氧气结合在一起，产生了细胞将使用的能量。,线粒体 它 是 细胞 呼吸 的 化学反应 在 这种 反应 中 老年病 糖 与 氧气 结合 在 一起 产生 了 细胞 将 使用 的 能量 ,25,2
39,不知道,不 知道 ,2,0
39,期满,期满 ,1,0
39,不知道,不 知道 ,2,0
39,。,,0,0
39,通过运动和血液代谢改变,通过 运动 和 血液 代谢 改变 ,6,1
39,简单的蛋糕配方\\\-配料\ 2杯糖（茶）\ 3杯（茶）小麦粉\ 4汤匙人造黄油\ 3鸡蛋\ 1和1/2杯（茶）牛奶\ 1汤匙装满发酵粉的\ \制备方法：\搅拌蛋清并放在一边\混合蛋黄，人造黄油和糖，直到获得均匀的面团\添加牛奶和小麦粉逐渐地，不间断地跳动\最后，加入蛋清和发酵粉\将面团倒入一个油脂丰富的面粉中心孔中\在预热的180°C的中烤箱中烘烤约40分钟或用叉子刺穿蛋糕，它变得干净,简单 的 蛋糕 配方 配料 杯 糖 茶 杯 茶 小麦粉 汤匙 人造黄油 鸡蛋 和 杯 茶 牛奶 汤匙 装满 发酵粉 的 制备 方法 搅拌 蛋清 并 放在 一边 混合 蛋黄 人造黄油 和 糖 直到 获得 均匀 的 面团 添加 牛奶 和 小麦粉 逐渐 地 不间断 地 跳动 最后 加入 蛋清 和 发酵粉 将 面团 倒入 一个 油脂 丰富 的 面粉 中心 孔中 在 预热 的 C 的 中 烤箱 中 烘烤 约 分钟 或用 叉子 刺穿 蛋糕 它 变得 干净 ,81,0
39,代谢,代谢 ,1,1
39,我不知道,我 不 知道 ,3,0
39,这些化学反应称为新陈代谢，细胞器进行反应，例如细胞呼吸，由称为线粒体的细胞器进行，将氧气和葡萄糖转化为能量。,这些 化学反应 称为 新陈代谢 细胞器 进行 反应 例如 细胞 呼吸 由 称为 线粒体 的 细胞器 进行 将 氧气 和 葡萄糖 转化 为 能量 ,23,3
39,代谢，它分解提供能量给细胞的分子。,代谢 它 分解 提供 能量 给 细胞 的 分子 ,9,3
39,细胞代谢后，这些化学反应在体内发生，以消耗能量。,细胞 代谢 后 这些 化学反应 在 体内 发生 以 消耗 能量 ,11,2
39,不知道,不 知道 ,2,0
39,细胞呼吸，这一过程发生在维生素和营养物质被细胞分解并摄入后，线粒体消耗了维生素,细胞 呼吸 这一 过程 发生 在 维生素 和 营养物质 被 细胞 分解 并 摄入 后 线粒体 消耗 了 维生素 ,19,1
39,代谢,代谢 ,1,1
39,不知道,不 知道 ,2,0
39,不知道,不 知道 ,2,0
39,通过新陈代谢，它可以通过运动来加速人体。,通过 新陈代谢 它 可以 通过 运动 来 加速 人体 ,9,1
39,不知道。,不 知道 ,2,0
39,这些细胞非常好，因为它们可以为您提供营养，使您可以继续跑步和玩耍，并调节离开和进入身体的营养物质的量。,这些 细胞 非常 好 因为 它们 可以 为 您 提供 营养 使 您 可以 继续 跑步 和 玩耍 并 调节 离开 和 进入 身体 的 营养物质 的 量 ,28,0
39,代谢,代谢 ,1,1
39,分支，当一个单元格停止存在或与另一个单元格合并时发生。,分支 当 一个 单元格 停止 存在 或 与 另 一个 单元格 合并 时 发生 ,14,0
39,代谢，,代谢 ,1,1
39,的,的 ,1,0
39,不知道,不 知道 ,2,0
39,不知道。,不 知道 ,2,0
39,细胞中发生的一系列化学反应称为细胞代谢，其发生是为了消耗能量。,细胞 中 发生 的 一系列 化学反应 称为 细胞 代谢 其 发生 是 为了 消耗 能量 ,15,2
39,代谢活动或代谢，通过化学反应发生,代谢 活动 或 代谢 通过 化学反应 发生 ,7,1
39,代谢,代谢 ,1,1
39,在食物中，我们有运行的能量,在 食物 中 我们 有 运行 的 能量 ,8,0
39,我不知道 ;-;,我 不 知道 ,3,0
39,这个化学反应叫做吗？,这个 化学反应 叫做 吗 ,4,0
39,肾上腺素-促进血液循环，使您的心跳跳动更频繁。,肾上腺素 促进 血液循环 使 您 的 心跳 跳动 更 频繁 ,10,0
39,代谢分解产生能量的物质,代谢 分解 产生 能量 的 物质 ,6,2
39,叫做新陈代谢，它控制细胞,叫做 新陈代谢 它 控制 细胞 ,5,1
39,代谢，细胞的细胞呼吸增加其速度,代谢 细胞 的 细胞 呼吸 增加 其 速度 ,8,2
39,不知道,不 知道 ,2,0
39,细胞反应，当两个或多个融合时发生,细胞 反应 当 两个 或 多个 融合 时 发生 ,9,0
39,代谢，由于酶而发生,代谢 由于 酶 而 发生 ,5,1
39,是新陈代谢,是 新陈代谢 ,2,1
39,代谢，它通过化学反应修复细胞,代谢 它 通过 化学反应 修复 细胞 ,6,1
39,不知道,不 知道 ,2,0
39,细胞增殖-细胞代谢-细胞呼吸和细胞消化,细胞 增殖 细胞 代谢 细胞 呼吸 和 细胞 消化 ,9,1
39,它根据我们的需要发生,它 根据 我们 的 需要 发生 ,6,0
39,OO,OO ,1,0
39,心脏跳动更快，血液更多,心脏 跳动 更 快 血液 更 多 ,7,0
39,发生简单分子和复合分子的代谢，断裂和合成,发生 简单 分子 和 复合 分子 的 代谢 断裂 和 合成 ,11,3
39,代谢-我们机体的一系列作用和反应。,代谢 我们 机体 的 一系列 作用 和 反应 ,8,1
39,细胞内\它通过需要碳水化合物和脂质的细胞器发生。,细胞 内 它 通过 需要 碳水化合物 和 脂质 的 细胞器 发生 ,11,0
39,代谢是细胞经历的化学反应。,代谢 是 细胞 经历 的 化学反应 ,6,1
39,代谢分为分解代谢和分解代谢，分解代谢是分子分解的过程，分解代谢是分子建立的过程,代谢 分为 分解代谢 和 分解代谢 分解代谢 是 分子 分解 的 过程 分解代谢 是 分子 建立 的 过程 ,17,2
39,原子，由几个粒子组成。,原子 由 几个 粒子 组成 ,5,0
39,代谢，我们有两种类型：分解代谢：分解，释放能量，如呼吸分解代谢：分解，释放能量，如光合作用,代谢 我们 有 两种 类型 分解代谢 分解 释放 能量 如 呼吸 分解代谢 分解 释放 能量 如 光合作用 ,17,3
